"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"691","bmg2023xkct","2023-11-29T20:05:01.235924Z","4.54211235","96.38103485","4.50876772","MLv","10","55","61.22767639","Northern Sumatra, Indonesia","BMKG"
"692","bmg2023xkcb","2023-11-29T19:43:48.593534Z","-8.274866104","108.1720657","2.580689004","MLv","23","20","244.716301","Java, Indonesia","BMKG"
"693","bmg2023xkbq","2023-11-29T19:31:03.947287Z","-8.140535355","116.6825027","2.926213866","MLv","14","22","176.2291107","Sumbawa Region, Indonesia","BMKG"
"694","bmg2023xkap","2023-11-29T18:59:11.481911Z","-2.935921431","130.4338379","2.993923167","MLv","10","14","71.08857727","Seram, Indonesia","BMKG"
"695","bmg2023xjzp","2023-11-29T18:28:40.968486Z","-8.717615128","119.4901505","2.314020578","MLv","105","30","89.14214325","Flores Region, Indonesia","BMKG"
"696","bmg2023xjzj","2023-11-29T18:21:34.586718Z","0.03087542206","119.6445236","3.854660174","MLv","10","56","97.85551453","Minahassa Peninsula, Sulawesi","BMKG"
"697","bmg2023xjyn","2023-11-29T17:56:33.18131Z","1.770736217","126.3541565","2.677503155","M","28","13","122.2119446","Northern Molucca Sea","BMKG"
"698","bmg2023xjvi","2023-11-29T16:19:44.205363Z","-8.81879425","110.3479843","3.028151395","M","18","24","249.8480759","","BMKG"
"699","bmg2023xjul","2023-11-29T15:52:40.357757Z","1.972740054","128.257019","3.31059795","M","116","17","145.1500697","Halmahera, Indonesia","BMKG"
"700","bmg2023xjtv","2023-11-29T15:34:17.991316Z","-8.197693825","123.9226456","3.8411574","MLv","153","44","93.23617554","Flores Region, Indonesia","BMKG"
"701","bmg2023xjtm","2023-11-29T15:22:58.755775Z","-7.554631233","128.6568604","4.336797799","MLv","190","24","127.3144836","Banda Sea","BMKG"
"702","bmg2023xjtf","2023-11-29T15:15:34.713017Z","-8.854280472","110.3570938","3.494236835","MLv","5","45","239.1562462","Java, Indonesia","BMKG"
"703","bmg2023xjsb","2023-11-29T14:40:33.91135Z","-0.03950399905","125.2378998","3.029146493","M","10","13","155.8439133","Southern Molucca Sea","BMKG"
"704","bmg2023xjru","2023-11-29T14:32:36.34643Z","-0.1274647713","125.2611618","4.520111981","Mw(mB)","39","96","34.48968029","Southern Molucca Sea","BMKG"
"705","bmg2023xjrp","2023-11-29T14:25:47.8976Z","-2.896576166","130.4294281","3.145725337","MLv","5","13","91.89736176","Seram, Indonesia","BMKG"
"706","bmg2023xjpx","2023-11-29T13:35:12.227867Z","-2.973596573","130.4398956","3.955831731","MLv","13","40","51.83724976","Seram, Indonesia","BMKG"
"707","bmg2023xjnn","2023-11-29T12:22:14.121341Z","2.122924566","128.9779358","4.148339522","MLv","12","35","173.0098495","Halmahera, Indonesia","BMKG"
"708","bmg2023xjif","2023-11-29T09:41:23.845271Z","-8.843576431","111.1640244","2.998752267","MLv","25","25","274.4658508","Java, Indonesia","BMKG"
"709","bmg2023xjhc","2023-11-29T09:07:29.239363Z","2.467423201","96.23020172","4.173296568","MLv","17","52","178.5200348","Northern Sumatra, Indonesia","BMKG"
"710","bmg2023xjgy","2023-11-29T09:03:05.922945Z","2.427755833","96.20973969","3.784049331","MLv","18","40","184.5476227","Northern Sumatra, Indonesia","BMKG"
"711","bmg2023xjes","2023-11-29T07:55:33.732863Z","2.318125248","96.16053772","4.445245873","MLv","20","61","194.6713409","Northern Sumatra, Indonesia","BMKG"
"712","bmg2023xjel","2023-11-29T07:47:14.121512Z","2.205913544","96.15974426","3.485274251","M","15","13","212.6124954","Northern Sumatra, Indonesia","BMKG"
"713","bmg2023xixy","2023-11-29T04:30:52.522879Z","2.361364365","98.89053345","3.719891901","MLv","132","36","123.5960221","Northern Sumatra, Indonesia","BMKG"
"714","bmg2023xipx","2023-11-29T00:26:23.259486Z","-0.1460961103","123.0761414","3.679443595","M","139","32","52.09011841","Minahassa Peninsula, Sulawesi","BMKG"
"715","bmg2023xinv","2023-11-28T23:23:37.579456Z","-6.221113682","129.7180634","4.400010663","Mw(mB)","10","25","55.62654114","Banda Sea","BMKG"
"716","bmg2023xigm","2023-11-28T19:40:55.535334Z","-8.040876389","118.8724289","3.588554759","M","12","41","109.1621904","Sumbawa Region, Indonesia","BMKG"
"717","bmg2023xiga","2023-11-28T19:27:00.57454Z","-0.6839452386","126.9221649","2.777406869","M","14","14","182.4257355","Southern Molucca Sea","BMKG"
"718","bmg2023xibn","2023-11-28T17:10:27.352801Z","-7.811571598","117.3872375","3.058188225","M","12","24","230.4540863","Bali Sea","BMKG"
"719","bmg2023xiaf","2023-11-28T16:31:01.093054Z","-8.348698616","119.5784607","4.486123364","MLv","165","81","88.72288013","Flores Region, Indonesia","BMKG"
"720","bmg2023xhwq","2023-11-28T14:42:14.923028Z","-6.846854687","107.0603638","2.155181324","MLv","5","21","129.0338058","Java, Indonesia","BMKG"
"721","bmg2023xhvj","2023-11-28T14:03:51.430292Z","-2.995795488","127.7831726","2.314351869","MLv","5","8","210.2877426","Ceram Sea","BMKG"
"722","bmg2023xhtb","2023-11-28T12:54:31.111716Z","-6.848310471","107.0548706","1.714459166","MLv","12","11","127.0404282","Java, Indonesia","BMKG"
"723","bmg2023xhsu","2023-11-28T12:45:49.968459Z","-2.595917463","126.1152802","3.743108792","MLv","12","24","69.16368103","Ceram Sea","BMKG"
"724","bmg2023xhsn","2023-11-28T12:38:22.550503Z","1.464623451","128.2207489","3.252987318","M","5","13","161.8532825","Halmahera, Indonesia","BMKG"
"725","bmg2023xhsc","2023-11-28T12:24:54.320339Z","-0.02662851475","121.9213638","3.397481529","MLv","280","51","55.18225861","Minahassa Peninsula, Sulawesi","BMKG"
"726","bmg2023xhre","2023-11-28T11:57:15.875713Z","2.068549395","129.057663","3.272018451","M","5","11","211.5164795","Halmahera, Indonesia","BMKG"
"727","bmg2023xhqq","2023-11-28T11:40:19.426455Z","-2.385811806","120.8985291","3.456274966","MLv","5","65","46.49502563","Sulawesi, Indonesia","BMKG"
"728","bmg2023xhpt","2023-11-28T11:14:06.071823Z","2.012299776","128.976532","4.761982501","Mw(mB)","11","46","148.1241379","Halmahera, Indonesia","BMKG"
"729","bmg2023xhpk","2023-11-28T11:03:08.413308Z","2.065037489","129.0370026","5.013681565","Mw(mB)","33","194","147.6657791","Halmahera, Indonesia","BMKG"
"730","bmg2023xhiv","2023-11-28T07:44:04.548299Z","0.9375863671","122.6739731","2.066303348","MLv","49","12","212.2203064","Minahassa Peninsula, Sulawesi","BMKG"
"731","bmg2023xhhs","2023-11-28T07:10:10.885653Z","-0.7436774969","126.9210205","3.428914359","M","66","13","218.6775284","Southern Molucca Sea","BMKG"
"732","bmg2023xhhf","2023-11-28T06:55:16.589623Z","-2.338598728","120.5463791","2.618652292","M","8","15","119.8062134","Sulawesi, Indonesia","BMKG"
"733","bmg2023xhed","2023-11-28T05:22:20.470469Z","4.822659016","96.12288666","3.44764276","MLv","10","19","65.30169678","Northern Sumatra, Indonesia","BMKG"
"734","bmg2023xhch","2023-11-28T04:25:23.65852Z","-2.827037811","127.7356644","3.095437998","MLv","9","13","72.14041138","Ceram Sea","BMKG"
"735","bmg2023xhbw","2023-11-28T04:13:09.349443Z","-4.945804596","119.6292038","1.715270197","M","10","9","241.8982773","Sulawesi, Indonesia","BMKG"
"736","bmg2023xgzw","2023-11-28T03:12:13.262977Z","-3.089057446","130.7585297","2.485363783","MLv","16","8","160.9682465","Seram, Indonesia","BMKG"
"737","bmg2023xgzd","2023-11-28T02:50:50.339624Z","-8.284647942","121.5124893","2.353532506","M","10","9","222.7085342","Flores Region, Indonesia","BMKG"
"738","bmg2023xgyf","2023-11-28T02:22:10.618683Z","-2.871661901","127.850296","2.851883438","M","10","15","115.8924713","Ceram Sea","BMKG"
"739","bmg2023xguw","2023-11-28T00:40:51.892187Z","2.400846481","127.2232437","3.272907574","MLv","19","19","119.8953018","Northern Molucca Sea","BMKG"
"740","bmg2023xgue","2023-11-28T00:19:28.350609Z","2.71637392","128.4302216","4.658525681","mb","207","97","145.9907379","Halmahera, Indonesia","BMKG"
"741","bmg2023xgoy","2023-11-27T21:41:39.42893Z","2.409421444","128.3813782","4.228556394","M","218","45","163.056427","Halmahera, Indonesia","BMKG"
"742","bmg2023xgoe","2023-11-27T21:18:33.104955Z","-2.824207067","127.7039642","3.726277819","MLv","10","30","70.12367249","Ceram Sea","BMKG"
"743","bmg2023xgho","2023-11-27T17:57:15.324601Z","-4.428435326","102.1921539","2.606361511","MLv","13","22","169.7087402","Southern Sumatra, Indonesia","BMKG"
"744","bmg2023xghg","2023-11-27T17:48:30.15915Z","-5.118114948","103.707901","2.321642373","M","61","23","133.5821991","Southern Sumatra, Indonesia","BMKG"
"745","bmg2023xgfe","2023-11-27T16:44:48.399021Z","-0.2729744315","119.3065186","2.285941049","MLv","15","16","172.0844574","Minahassa Peninsula, Sulawesi","BMKG"
"746","bmg2023xgem","2023-11-27T16:23:51.257117Z","-7.060792923","105.3262177","3.713707813","MLv","10","30","229.3560944","Java, Indonesia","BMKG"
"747","bmg2023xgek","2023-11-27T16:22:03.035542Z","-7.088139057","105.3487701","4.066306963","MLv","10","49","215.6965332","Java, Indonesia","BMKG"
"748","bmg2023xged","2023-11-27T16:13:55.674999Z","-9.81893158","119.1531219","2.096374648","M","22","10","236.1138306","Sumba Region, Indonesia","BMKG"
"749","bmg2023xgec","2023-11-27T16:12:44.674861Z","3.43275857","96.30934906","3.019084021","MLv","14","19","138.6397095","Northern Sumatra, Indonesia","BMKG"
"750","bmg2023xgdq","2023-11-27T15:58:42.603561Z","1.501153588","126.8703003","2.636683558","M","96","24","87.11416245","Northern Molucca Sea","BMKG"
"751","bmg2023xgcu","2023-11-27T15:33:07.536306Z","-5.330136299","131.705368","3.800813782","MLv","43","30","110.0018921","Banda Sea","BMKG"
"752","bmg2023xgco","2023-11-27T15:25:27.43786Z","0.603985846","121.5730286","2.764123553","MLv","78","25","78.2141571","Minahassa Peninsula, Sulawesi","BMKG"
"753","bmg2023xgbn","2023-11-27T14:54:43.134937Z","-8.544968605","125.2680435","2.94760723","MLv","13","13","140.5780487","Timor Region","BMKG"
"754","bmg2023xgbm","2023-11-27T14:53:35.018037Z","-5.072109222","129.7994537","4.130755962","MLv","186","51","58.99575806","Banda Sea","BMKG"
"755","bmg2023xgbh","2023-11-27T14:47:46.503805Z","-3.633416891","133.9374237","2.769038548","M","17","11","90.62953186","West Papua Region, Indonesia","BMKG"
"756","bmg2023xgbf","2023-11-27T14:45:22.964514Z","-10.75055599","120.535881","2.605058277","M","12","10","228.1485291","Sumba Region, Indonesia","BMKG"
"757","bmg2023xgas","2023-11-27T14:29:42.778132Z","-9.895415306","119.8217773","2.744465252","M","18","25","176.7052231","Sumba Region, Indonesia","BMKG"
"758","bmg2023xgar","2023-11-27T14:29:21.006822Z","3.440089464","96.29400635","3.829841592","M","9","37","128.0769501","Northern Sumatra, Indonesia","BMKG"
"759","bmg2023xfzw","2023-11-27T14:04:39.802164Z","-0.2353144586","125.3460236","3.308432578","M","10","24","83.54067993","Southern Molucca Sea","BMKG"
"760","bmg2023xfzr","2023-11-27T13:58:17.915423Z","1.984920859","124.7276001","3.384587892","M","211","19","133.5686493","Minahassa Peninsula, Sulawesi","BMKG"
"761","bmg2023xfzo","2023-11-27T13:55:11.559968Z","-10.81654453","120.5060501","3.276520823","M","5","18","270.713974","Sumba Region, Indonesia","BMKG"
"762","bmg2023xfze","2023-11-27T13:43:17.233508Z","0.2993448079","121.94104","2.12463213","MLv","176","9","111.1619263","Minahassa Peninsula, Sulawesi","BMKG"
"763","bmg2023xfxy","2023-11-27T13:06:20.923342Z","1.092796206","126.3317871","3.087619769","MLv","29","20","120.0060883","Northern Molucca Sea","BMKG"
"764","bmg2023xfwz","2023-11-27T12:36:42.961724Z","5.206422329","95.748909","2.987910656","MLv","14","18","164.619873","Northern Sumatra, Indonesia","BMKG"
"765","bmg2023xfwd","2023-11-27T12:11:12.33392Z","0.4138799608","120.1562347","3.150260717","MLv","36","31","102.1571121","Minahassa Peninsula, Sulawesi","BMKG"
"766","bmg2023xfwe","2023-11-27T12:10:44.942167Z","-5.373403072","123.3548584","2.377349225","MLv","24","8","202.2884178","Banda Sea","BMKG"
"767","bmg2023xfvj","2023-11-27T11:47:25.716445Z","0.3468260765","121.8645859","2.348637109","MLv","165","12","115.2399445","Minahassa Peninsula, Sulawesi","BMKG"
"768","bmg2023xful","2023-11-27T11:20:12.005427Z","-1.120478988","120.3181763","2.803254375","M","5","20","80.04460526","Sulawesi, Indonesia","BMKG"
"769","bmg2023xfsj","2023-11-27T10:16:50.162523Z","-2.724839211","129.3050385","2.420816438","MLv","11","10","152.7904243","Seram, Indonesia","BMKG"
"770","bmg2023xfsd","2023-11-27T10:10:19.669864Z","-0.3851388395","131.8145447","2.833837182","MLv","10","11","272.8565216","West Papua Region, Indonesia","BMKG"
"771","bmg2023xfqh","2023-11-27T09:13:58.381218Z","-8.348047256","119.1073914","2.355052839","M","5","10","176.907692","Flores Region, Indonesia","BMKG"
"772","bmg2023xfom","2023-11-27T08:19:01.022634Z","-8.841063499","112.8565521","4.650788622","Mw(mB)","119","129","182.4033051","Java, Indonesia","BMKG"
"773","bmg2023xfnf","2023-11-27T07:40:38.440579Z","-0.6832122207","131.4676819","2.782668445","M","5","12","157.2105331","West Papua Region, Indonesia","BMKG"
"774","bmg2023xfmp","2023-11-27T07:22:20.904097Z","-8.851421356","112.5200195","3.143279608","MLv","37","21","242.3586731","Java, Indonesia","BMKG"
"775","bmg2023xfmm","2023-11-27T07:18:45.922963Z","2.554638386","122.1363907","4.094245177","MLv","528","32","118.2905045","Celebes Sea","BMKG"
"776","bmg2023xflq","2023-11-27T06:53:07.743312Z","1.580766559","125.9788971","3.932748415","MLv","28","38","59.04943085","Northern Molucca Sea","BMKG"
"777","bmg2023xfia","2023-11-27T05:03:56.409678Z","-7.926050663","122.9866562","3.695807203","MLv","252","51","81.48396873","Flores Sea","BMKG"
"778","bmg2023xfet","2023-11-27T03:24:13.599181Z","-6.98933363","110.5519028","2.588915956","MLv","19","24","120.80653","Java, Indonesia","BMKG"
"779","bmg2023xfdx","2023-11-27T02:59:10.844398Z","-10.54982758","120.490181","3.596856672","MLv","15","41","194.9447403","Sumba Region, Indonesia","BMKG"
"780","bmg2023xfdh","2023-11-27T02:40:15.049434Z","-10.65210533","120.5133362","3.451650812","MLv","14","29","207.625618","Sumba Region, Indonesia","BMKG"
"781","bmg2023xfbm","2023-11-27T01:44:37.08976Z","-4.020393848","135.0458679","4.360641375","MLv","10","25","84.36160278","West Papua Region, Indonesia","BMKG"
"782","bmg2023xfak","2023-11-27T01:12:39.821867Z","-0.1685611755","122.8272095","2.651886849","M","15","15","121.359251","Minahassa Peninsula, Sulawesi","BMKG"
"783","bmg2023xewy","2023-11-26T23:28:09.686264Z","-10.64352322","121.7855911","3.358190681","MLv","48","42","191.7050247","Savu Sea","BMKG"
"784","bmg2023xetz","2023-11-26T21:57:15.76369Z","-10.47793102","120.5243378","3.497375738","MLv","26","34","194.9288025","Sumba Region, Indonesia","BMKG"
"785","bmg2023xetw","2023-11-26T21:54:48.462587Z","-10.48086643","120.4975433","3.085767716","MLv","21","27","196.4285965","Sumba Region, Indonesia","BMKG"
"786","bmg2023xeoi","2023-11-26T19:06:18.403994Z","0.9972810149","121.334877","2.766905342","MLv","50","28","110.833828","Minahassa Peninsula, Sulawesi","BMKG"
"787","bmg2023xeme","2023-11-26T18:00:54.682845Z","-0.2393076569","124.8443527","3.542021657","MLv","13","47","60.54454041","Southern Molucca Sea","BMKG"
"788","bmg2023xejs","2023-11-26T16:46:59.450441Z","5.913208961","125.8945465","3.978018836","MLv","142","22","134.1076965","Mindanao, Philippines","BMKG"
"789","bmg2023xeiu","2023-11-26T16:18:56.35493Z","0.8062728047","120.4511719","4.109765431","MLv","25","81","76.15777969","Minahassa Peninsula, Sulawesi","BMKG"
"790","bmg2023xehk","2023-11-26T15:36:50.318466Z","-8.307687759","119.530426","3.215358844","MLv","157","58","86.93259096","Flores Region, Indonesia","BMKG"
"791","bmg2023xehg","2023-11-26T15:31:57.168585Z","-8.950867653","123.4353027","3.208281316","MLv","39","42","48.72964478","Flores Region, Indonesia","BMKG"
"792","bmg2023xeea","2023-11-26T13:54:03.819306Z","1.687258363","127.4084396","4.268803395","MLv","113","61","71.75592422","Halmahera, Indonesia","BMKG"
"793","bmg2023xebv","2023-11-26T12:47:40.445248Z","-2.676768541","119.3015289","2.997504727","MLv","3","23","102.1755533","Sulawesi, Indonesia","BMKG"
"794","bmg2023xebu","2023-11-26T12:46:03.700631Z","-7.948402882","117.5040054","3.556182884","MLv","15","39","117.7074699","Bali Sea","BMKG"
"795","bmg2023xebo","2023-11-26T12:38:52.55408Z","-8.885121346","124.3997345","3.11746528","MLv","55","34","62.68449402","Timor Region","BMKG"
"796","bmg2023xebl","2023-11-26T12:35:44.786912Z","-5.210643768","129.0463867","3.580731864","MLv","281","38","68.27635193","Banda Sea","BMKG"
"797","bmg2023xdwq","2023-11-26T10:09:56.662547Z","-3.699635744","119.0965958","3.071696392","MLv","14","32","135.1707306","Sulawesi, Indonesia","BMKG"
"798","bmg2023xdvq","2023-11-26T09:40:15.947088Z","-9.813122749","119.1849289","2.847970411","MLv","26","27","192.1053162","Sumba Region, Indonesia","BMKG"
"799","bmg2023xduv","2023-11-26T09:15:06.606421Z","-7.535724163","104.579071","3.888244453","MLv","20","54","237.4412689","Southwest of Sumatra, Indonesia","BMKG"
"800","bmg2023xdtx","2023-11-26T08:47:22.802195Z","1.401153088","125.8717651","3.776391041","MLv","104","33","78.48159027","Northern Molucca Sea","BMKG"
"801","bmg2023xdtn","2023-11-26T08:36:05.254523Z","-6.219395161","130.055954","4.541206485","MLv","188","50","49.56131744","Banda Sea","BMKG"
"802","bmg2023xdtl","2023-11-26T08:32:51.872385Z","2.352636337","127.2769394","3.773857162","MLv","27","35","111.0185852","Northern Molucca Sea","BMKG"
"803","bmg2023xdtb","2023-11-26T08:21:47.363307Z","1.364769101","128.0134583","4.88539685","Mw(mB)","140","241","87.47569847","Halmahera, Indonesia","BMKG"
"804","bmg2023xdsv","2023-11-26T08:14:32.804371Z","-9.763786316","119.1900253","3.242595906","MLv","24","39","181.6716995","Sumba Region, Indonesia","BMKG"
"805","bmg2023xdqw","2023-11-26T07:15:42.560591Z","-7.85943079","106.8067627","3.457383083","MLv","13","46","215.8174362","Java, Indonesia","BMKG"
"806","bmg2023xdqj","2023-11-26T06:59:46.869067Z","-9.391039848","120.1452255","3.032394103","MLv","52","35","53.19816589","Sumba Region, Indonesia","BMKG"
"807","bmg2023xdnw","2023-11-26T05:43:39.27016Z","-9.70628643","110.2692032","3.217365184","MLv","10","20","307.0680389","South of Java, Indonesia","BMKG"
"808","bmg2023xdkl","2023-11-26T04:00:37.467382Z","-8.288925171","117.1739883","2.594408209","MLv","10","19","172.2843857","Sumbawa Region, Indonesia","BMKG"
"809","bmg2023xdfv","2023-11-26T01:41:00.22597Z","-7.028923512","105.308548","3.324853947","MLv","10","41","228.1402283","Java, Indonesia","BMKG"
"810","bmg2023xden","2023-11-26T01:01:08.552073Z","0.4758471847","120.6029892","3.792852697","MLv","65","60","45.49258232","Minahassa Peninsula, Sulawesi","BMKG"
"811","bmg2023xdcp","2023-11-26T00:02:07.518162Z","-8.57975769","121.8727188","1.781344446","MLv","10","9","154.8622513","Flores Region, Indonesia","BMKG"
"812","bmg2023xdcd","2023-11-25T23:48:28.678682Z","-7.728640556","125.8993683","3.525950908","MLv","10","22","146.831749","Banda Sea","BMKG"
"813","bmg2023xczi","2023-11-25T22:23:48.534656Z","-10.06002522","118.7908554","4.555927041","MLv","10","75","187.6557465","South of Sumbawa, Indonesia","BMKG"
"814","bmg2023xcym","2023-11-25T21:57:20.81432Z","-3.711723089","119.0148087","3.501508029","MLv","10","49","121.1820068","Sulawesi, Indonesia","BMKG"
"815","bmg2023xcxp","2023-11-25T21:30:37.802976Z","-9.209482193","118.7036362","3.780315209","MLv","61","74","132.8558655","Sumbawa Region, Indonesia","BMKG"
"816","bmg2023xcvg","2023-11-25T20:19:47.009497Z","-8.362643242","119.9337082","3.03971814","MLv","149","43","110.73736","Flores Region, Indonesia","BMKG"
"817","bmg2023xcut","2023-11-25T20:05:07.509424Z","-8.62930584","118.3906174","4.102359584","MLv","110","97","90.27857971","Sumbawa Region, Indonesia","BMKG"
"818","bmg2023xcuh","2023-11-25T19:51:21.692451Z","-8.079051018","106.9463959","3.14738986","MLv","10","34","236.1440964","South of Java, Indonesia","BMKG"
"819","bmg2023xcsx","2023-11-25T19:08:20.414825Z","-7.071866989","105.3202744","3.21335326","M","10","36","230.3609695","Java, Indonesia","BMKG"
"820","bmg2023xcsk","2023-11-25T18:53:20.005682Z","-0.1098185331","123.0318069","3.698006478","MLv","151","51","50.68938446","Minahassa Peninsula, Sulawesi","BMKG"
"821","bmg2023xcqp","2023-11-25T17:59:00.214006Z","-8.155456543","117.3285065","3.513168122","MLv","224","56","91.97110367","Sumbawa Region, Indonesia","BMKG"
"822","bmg2023xcqg","2023-11-25T17:48:46.37584Z","-6.550513268","129.4113312","4.210585324","MLv","10","40","53.29013062","Banda Sea","BMKG"
"823","bmg2023xcpx","2023-11-25T17:38:18.948769Z","-3.498202085","128.3596954","1.51012299","MLv","10","9","146.2131271","Seram, Indonesia","BMKG"
"824","bmg2023xcps","2023-11-25T17:32:31.271753Z","-0.008606864139","122.0175781","2.57512173","M","236","31","64.58667755","Minahassa Peninsula, Sulawesi","BMKG"
"825","bmg2023xcop","2023-11-25T16:58:31.929137Z","3.332858324","127.7089615","3.68835291","M","56","30","180.2866974","Talaud Islands, Indonesia","BMKG"
"826","bmg2023xcnb","2023-11-25T16:12:06.261605Z","1.531107187","126.9638596","2.789895417","MLv","96","19","96.82772827","Northern Molucca Sea","BMKG"
"827","bmg2023xcmq","2023-11-25T15:59:22.250915Z","-1.046468496","120.4742279","2.208092651","MLv","16","21","78.58265686","Sulawesi, Indonesia","BMKG"
"828","bmg2023xcln","2023-11-25T15:24:52.026178Z","2.615395784","99.03133392","3.085657673","MLv","149","41","81.59255981","Northern Sumatra, Indonesia","BMKG"
"829","bmg2023xclc","2023-11-25T15:12:33.074735Z","3.652699947","127.8601913","4.670615488","MLv","131","59","163.1329346","Talaud Islands, Indonesia","BMKG"
"830","bmg2023xckm","2023-11-25T14:53:52.153945Z","0.2465545386","119.4456863","2.404922416","M","10","20","139.6176605","Minahassa Peninsula, Sulawesi","BMKG"
"831","bmg2023xcjn","2023-11-25T14:23:49.655886Z","-8.471057892","120.9941635","2.146229669","MLv","34","16","127.8819237","Flores Region, Indonesia","BMKG"
"832","bmg2023xcia","2023-11-25T13:38:28.376887Z","1.615039945","125.9339523","3.284942451","MLv","100","29","79.63824463","Northern Molucca Sea","BMKG"
"833","bmg2023xchz","2023-11-25T13:37:16.10903Z","-1.755757332","120.5482407","2.158361177","M","5","14","76.90262604","Sulawesi, Indonesia","BMKG"
"834","bmg2023xcht","2023-11-25T13:30:55.091696Z","-3.671035528","134.9163971","4.493333997","MLv","10","38","84.90342712","West Papua Region, Indonesia","BMKG"
"835","bmg2023xchl","2023-11-25T13:21:19.720694Z","-7.169623375","106.771965","2.156283216","MLv","114","25","125.9934082","Java, Indonesia","BMKG"
"836","bmg2023xchk","2023-11-25T13:19:51.652075Z","1.246843815","126.1367569","3.117195634","MLv","30","27","76.85595703","Northern Molucca Sea","BMKG"
"837","bmg2023xcgw","2023-11-25T13:03:23.140991Z","-9.93342495","119.4254532","2.351689703","MLv","10","10","205.1753464","Sumba Region, Indonesia","BMKG"
"838","bmg2023xcgr","2023-11-25T12:58:04.661652Z","0.07514244318","125.8414612","3.796816227","MLv","11","51","58.45957947","Northern Molucca Sea","BMKG"
"839","bmg2023xcbk","2023-11-25T10:18:01.71859Z","-1.338181376","134.2371979","3.144374217","M","11","17","118.5521164","West Papua Region, Indonesia","BMKG"
"840","bmg2023xcaz","2023-11-25T10:05:20.684575Z","-1.750449538","133.554306","3.104817837","MLv","11","22","68.13581228","West Papua Region, Indonesia","BMKG"
"841","bmg2023xcai","2023-11-25T09:46:04.612499Z","-0.6652003527","133.131424","2.76137884","MLv","10","16","181.2762985","West Papua Region, Indonesia","BMKG"
"842","bmg2023xbwx","2023-11-25T08:02:26.201149Z","-8.428498268","118.8649216","2.435697936","M","156","27","141.1873436","Sumbawa Region, Indonesia","BMKG"
"843","bmg2023xbvo","2023-11-25T07:21:40.112618Z","0.05458690971","122.5304565","2.444726151","MLv","118","17","66.79258728","Minahassa Peninsula, Sulawesi","BMKG"
"844","bmg2023xbsa","2023-11-25T05:33:26.661087Z","-1.905966997","128.1653748","3.060951945","M","10","20","99.99589539","Halmahera, Indonesia","BMKG"
"845","bmg2023xbrv","2023-11-25T05:28:10.4049Z","-8.364966393","119.8924942","2.281918393","MLv","152","25","115.6516342","Flores Region, Indonesia","BMKG"
"846","bmg2023xbrg","2023-11-25T05:10:49.820637Z","-7.748060226","115.4179001","2.956983291","MLv","261","33","106.8515091","Bali Sea","BMKG"
"847","bmg2023xbph","2023-11-25T04:10:31.901162Z","1.355638385","97.01325226","2.900698548","M","16","10","192.8525848","Northern Sumatra, Indonesia","BMKG"
"848","bmg2023xbpd","2023-11-25T04:06:21.25421Z","-2.59894371","120.963707","1.704644011","MLv","10","7","211.7506943","Sulawesi, Indonesia","BMKG"
"849","bmg2023xbor","2023-11-25T03:51:21.025807Z","-0.2455119044","122.7836075","2.159271814","MLv","13","10","129.5501709","Minahassa Peninsula, Sulawesi","BMKG"
"850","bmg2023xboq","2023-11-25T03:50:59.859213Z","-10.40115356","124.715271","2.979518984","MLv","23","9","249.9094114","Timor Region","BMKG"
"851","bmg2023xbmz","2023-11-25T03:01:34.213228Z","-3.247324467","131.345459","3.439103513","MLv","10","21","156.9732895","West Papua Region, Indonesia","BMKG"
"852","bmg2023xbms","2023-11-25T02:52:44.271601Z","-8.60093689","118.3977814","2.751065428","M","107","26","94.44648361","Sumbawa Region, Indonesia","BMKG"
"853","bmg2023xblj","2023-11-25T02:12:42.581702Z","-0.6151270866","133.5210724","2.560651822","MLv","16","10","247.3312225","West Papua Region, Indonesia","BMKG"
"854","bmg2023xblc","2023-11-25T02:04:10.970916Z","0.1011092141","119.90168","2.587273663","MLv","10","18","117.5120125","Minahassa Peninsula, Sulawesi","BMKG"
"855","bmg2023xbke","2023-11-25T01:35:54.710707Z","-3.041529655","130.8503723","3.20900926","MLv","10","19","127.5345459","Seram, Indonesia","BMKG"
"856","bmg2023xbjz","2023-11-25T01:29:53.622937Z","-0.08373388648","123.2137909","4.183370072","MLv","142","38","66.02784348","Minahassa Peninsula, Sulawesi","BMKG"
"857","bmg2023xbjx","2023-11-25T01:27:17.489622Z","2.884023666","128.5262909","3.745900744","MLv","209","19","175.9816589","Halmahera, Indonesia","BMKG"
"858","bmg2023xbhk","2023-11-25T00:12:18.31123Z","-2.552416325","121.3989792","2.898496588","M","10","17","117.0468979","Sulawesi, Indonesia","BMKG"
"859","bmg2023xbhb","2023-11-25T00:01:20.800546Z","-0.07092160732","123.2500992","3.074929498","MLv","133","24","109.834938","Minahassa Peninsula, Sulawesi","BMKG"
"860","bmg2023xbgg","2023-11-24T23:36:59.692716Z","-7.028581619","106.6504974","3.623614477","MLv","5","58","82.80037689","Java, Indonesia","BMKG"
"861","bmg2023xbfr","2023-11-24T23:19:25.214404Z","-3.368409872","131.3434601","3.581669939","MLv","68","32","81.98675537","West Papua Region, Indonesia","BMKG"
